,Unnamed: 0,sig_offset,dNu1 (GHz),dNu2 (GHz),B_U (GHz),B_L (GHz),T (eV),b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15
15,15,0.0003539660133020675,0.004461661434307952,0.004299476805058088,0.02588801843323214,0.023985533501311437,0.0005991903415333216,0.00817550355652373,0.02308360244930166,0.055992169603937936,0.00930881035577428,0.0074566810650947175,0.010426543029394218,0.004476278998277911,0.005441468173669847,0.008016034208542007,0.0140091326887373,0.009676598050924426,0.010028781923961677,0.05256555732071007,0.006281550138673415,0.005949134765589175
111,111,0.00035396589252647875,0.00446267940113408,0.0042997389131821575,0.025891411133778814,0.023989971401996584,0.0005992661213037772,0.008174794205739624,0.023088565805578592,0.05602502097024892,0.00930942917768405,0.0074571906020351455,0.010427923795704706,0.004476348748942309,0.005442052954623277,0.008016105171324787,0.014012594518623463,0.009677759788606648,0.010031487415462195,0.052595782956131716,0.006281952471063516,0.005949611393136335
169,169,0.000353965810288448,0.0044623718999675715,0.00429966981910962,0.025890167303419663,0.02398841420550411,0.0005992367886755936,0.00817485566000401,0.02308683950958644,0.056021365000046425,0.009309458864650856,0.007457201450084236,0.010427603507400093,0.004476384532064638,0.0054418973605372244,0.008016151003582201,0.014011641394502623,0.009677589722397177,0.010030613083207223,0.05259217233747263,0.006281737402423411,0.005949481098639842
272,272,0.00035396590113622123,0.004462113766798932,0.0042996279477885025,0.025889598767367072,0.02398739739610984,0.0005992269915310684,0.008175249433727563,0.023085251101882576,0.05600068295910378,0.009308711852499598,0.007456634623262176,0.01042706390689273,0.0044762551759425845,0.005441636983257728,0.008016045730637323,0.014010642268910157,0.009676812559582179,0.01002948512800415,0.05257290328712872,0.006281823026923722,0.0059493226511075185
311,311,0.0004153394516982967,0.002218138244083618,0.005850494477810699,0.024277580566086927,0.018387937292140926,0.0006179469475505875,0.003129358003323371,0.007093383247407447,0.04782662698447892,0.04512342732492718,0.03757992110274834,0.02366278183014889,0.016507713503472545,0.008777823149539161,0.035855638628494974,0.0056391375955154276,0.04884627305549093,0.011413063709391495,0.05320510163395655,0.011242637145573879,0.0022494183365197686
360,360,0.00035396623529871025,0.0044611938743682545,0.004299362202028647,0.025886409267651258,0.023983582997554032,0.000599146551362969,0.008175623425662276,0.023081855341682063,0.055996584759800405,0.009309250539660635,0.007456986107835944,0.01042618194536812,0.0044763845177263175,0.005441354128230222,0.00801619923203995,0.014007654503090071,0.009676695723801223,0.010028177371674149,0.05256976870921522,0.006281201514393771,0.005948956748254922
476,476,0.0003539659756321232,0.004460865467139588,0.0042992316546480985,0.02588497240685149,0.02398184100104716,0.0005991215063519582,0.008175861130917195,0.023079789963688757,0.055973736657578654,0.009308704894840135,0.0074565543255162734,0.010425536447224906,0.004476288543402817,0.0054410648697792476,0.008015993896627925,0.014006524553215494,0.009675984680168764,0.010026873264651664,0.05254869698759712,0.00628105128956535,0.005948776915652901
477,477,0.0003539656836413031,0.004462686560336598,0.004299747896602457,0.025891141115934862,0.023989694657545302,0.0005992597953079206,0.008174644520348133,0.023088221750236157,0.05602955914436585,0.009309575456456972,0.007457304301685575,0.010428002101430628,0.004476389986005178,0.005442051406799621,0.008016144054860064,0.01401270387520196,0.009677881351365271,0.010031329290115666,0.05259965624416806,0.006281859202747113,0.005949622298851332
575,575,0.00035396618045515683,0.004459980943862752,0.0042990080823862055,0.025881987889682732,0.023978029367974003,0.0005990512695111575,0.008176339749707301,0.023075768395113043,0.05595470447682087,0.009308567393968882,0.007456408336605042,0.010424485014566307,0.004476313724940447,0.005440648884580692,0.008016033636489204,0.014003604219006337,0.009675315408077258,0.01002485480149552,0.0525312842446154,0.006280616079672595,0.005948391581314634
603,603,0.0003539658416906389,0.004463378821574918,0.00429991960738013,0.02589383021362241,0.023993097484655012,0.0005993204979846707,0.008174366116003877,0.023092053437633618,0.05604612738308377,0.009309791764685174,0.007457496700950566,0.010428856496791409,0.004476379506462031,0.005442448238800304,0.00801614288974635,0.014014938439266544,0.009678511158816322,0.010033370483373045,0.05261528010533336,0.006282265343865071,0.005949935302167744
658,658,0.000353966297511714,0.004460924380059345,0.00429930772299017,0.02588551910050946,0.02398239381161208,0.0005991261349692563,0.008175746917542066,0.02308046135307669,0.05598888316797978,0.009309128762693604,0.0074568841910764095,0.010425846863087646,0.0044763956355140045,0.005441213908343455,0.008016216085708022,0.014006792856513515,0.009676422553773214,0.010027402246407649,0.05256253944816942,0.006281096124176697,0.005948841423399415
664,664,0.00041533795694829925,0.0022181604907367423,0.00585035955258822,0.024277248344588973,0.018387429544544514,0.0006179294718178161,0.003129325134498674,0.007093226625623594,0.04782443112072779,0.04512274301978028,0.03757994543374077,0.0236627885956184,0.016507350147325878,0.008777783808158905,0.03585482192572195,0.005639165285960124,0.048845759622319185,0.011412696474155838,0.053203182906487886,0.011242150996504559,0.0022494279427999427
686,686,0.000353965835810008,0.004462939431854848,0.004299793791952771,0.02589226635213627,0.023991112486464808,0.0005992858116214183,0.008174649847933174,0.0230898800593273,0.05603229978433761,0.009309548375304134,0.007457289940270235,0.01042824971269664,0.004476345057411672,0.0054421896522429455,0.00801609367525528,0.014013446015441095,0.009678023114031185,0.010032206298961873,0.05260257625576294,0.006282055487651337,0.005949724908563979
717,717,0.0003539657428683905,0.004462532113347675,0.004299702157120165,0.025890658651465597,0.023989080036632585,0.0005992487904769852,0.008174762664824186,0.02308759755650697,0.05602482409566245,0.009309508810218506,0.007457244030239069,0.010427792023634369,0.004476379388022875,0.005441974475959301,0.00801612933330731,0.014012170899146524,0.009677726164406179,0.010031012617500756,0.05259540593924505,0.00628179792113687,0.0059495507153643655
733,733,0.00035396594144058286,0.004462436274354024,0.004299659687493576,0.02589053945253358,0.023988941063734164,0.0005992451682643673,0.008174916387976836,0.02308764379484043,0.05602219140782595,0.00930950936640675,0.0074572364818471905,0.010427658323246644,0.00447636265624701,0.0054419597686318965,0.008016113879409745,0.014011784112903576,0.0096776738777812,0.010031110107153364,0.05259338363618946,0.0062817908363353185,0.00594950645273376
737,737,0.00035396577394512113,0.0044623899814085774,0.004299669996414283,0.02589019770315522,0.023988468039567872,0.0005992380156741242,0.008174850099818531,0.02308689917314924,0.05602115057630418,0.009309444349785834,0.007457191604477858,0.010427613648776368,0.004476378586677166,0.0054418990859811615,0.008016136627612492,0.014011697393297686,0.00967758668836099,0.01003063568262632,0.052591980785570085,0.00628174115126641,0.005949487765176364
742,742,0.0003539656942331163,0.004462686108185857,0.004299744359935958,0.02589115143429991,0.02398971593385797,0.0005992600445081566,0.008174653995156541,0.02308827453417533,0.056029399881932736,0.009309581237736436,0.00745730654033099,0.010427998061699648,0.0044763873760171385,0.005442053953328939,0.008016138137287687,0.01401269655862317,0.009677884920343577,0.010031365960546922,0.05259956369074702,0.006281859128354001,0.005949622340112374
765,765,0.0004153394622912386,0.0022181385686660714,0.005850491604515322,0.02427756090148124,0.018387920191291467,0.0006179472417486561,0.0031293592216995853,0.007093386688823841,0.04782672858800395,0.045123349181573374,0.03757981578358777,0.02366272789757113,0.016507663882746354,0.00877780673460674,0.03585552567733185,0.0056391396201196245,0.04884617784127618,0.011413043552916656,0.053205170798431005,0.011242634278984158,0.0022494172847184555
772,772,0.0004153387724348288,0.0022181396181838123,0.005850506611138834,0.02427785362224072,0.018388070226978314,0.0006179366313842875,0.003129326407573242,0.007093266914953069,0.04782408861525777,0.045124472738802136,0.03758175845602516,0.023663734773539728,0.01650843350877574,0.008778086754918727,0.03585722994286356,0.00563911790529769,0.04884767729789357,0.011413270420275795,0.05320317782309635,0.011242512725817078,0.0022494408949509143
804,804,0.0003553135549555762,0.0077331229920795,0.004530049717213375,0.0335791678422948,0.03590182111713566,0.0007904005504196113,0.0071903547624586,0.041607022943086006,1.303642629186166,0.01224691724020639,0.009341583390570916,0.013974298385046106,0.004369380246506608,0.007365448809838405,0.007537203061934438,0.025472502164363017,0.013894282755681704,0.02269743978166518,1.2960023861314962,0.006521408537807425,0.007273836688225501
807,807,0.00035396626316469467,0.004461174750508875,0.004299392274765066,0.025886618214592018,0.02398356433081438,0.0005991558125071994,0.008175814336329443,0.0230813096947306,0.05598031134212821,0.0093086090795666,0.0074565074989663485,0.010425962052782536,0.004476291558748653,0.005441233389175939,0.008016101183912371,0.014007516971412918,0.00967613150832643,0.010027548056489291,0.05255449703425294,0.006281401122057331,0.005948925146278978
990,990,0.0004153393957707658,0.002218134096138002,0.0058505313227677725,0.02427780953981899,0.018388123864374818,0.0006179449727836822,0.003129347425937409,0.007093351649076772,0.04782567160583147,0.04512416699701202,0.03758095756943712,0.02366332134795684,0.01650819986752721,0.008777980647313945,0.035856713700863733,0.00563912057646136,0.048847179225943824,0.011413260530589336,0.05320443081435745,0.01124267296879198,0.00224942903052423
997,997,0.0003539657097962204,0.0044625843923064715,0.004299725457454489,0.025890811300183145,0.02398925544213394,0.0005992519235869477,0.0081747069367544,0.0230877335526172,0.05602707853194504,0.00930953917317614,0.007457271463257207,0.010427876340640829,0.004476389652052535,0.005441999052865224,0.00801614883611846,0.014012363284421313,0.00967778778610143,0.010031073663922249,0.05259735768965236,0.006281815583117462,0.005949576960835326
1016,1016,0.00041533948885027615,0.002218138090843345,0.005850494372210652,0.024277569170145147,0.018387931542322912,0.0006179475708334661,0.0031293599346729466,0.007093389632167403,0.04782676187170649,0.04512337114619476,0.03757982542551119,0.023662732990082782,0.016507674289440357,0.008777808717844506,0.03585555081530106,0.0056391390631553035,0.04884619831776926,0.011413051813110486,0.053205202639183484,0.01124264363762083,0.002249417199100907
1038,1038,0.0003539659425343506,0.00446244979653507,0.00429966357574325,0.025890591333873482,0.02398900725156425,0.0005992462424648116,0.008174907806688584,0.023087717490999398,0.05602268701702014,0.009309520578135264,0.007457245281835475,0.01042767777765604,0.004476364341879367,0.005441969103100863,0.008016117026719984,0.014011830854581657,0.009677692113485122,0.010031150316920194,0.05259384035781014,0.006281797004565393,0.005949513665236664
1077,1077,0.00035396649510493306,0.004460644379618677,0.004299265404605353,0.0258846733004213,0.023981263962535204,0.0005991022618185699,0.008175826123444562,0.02307929514787723,0.05599029281640377,0.009309306043147496,0.007457005350760971,0.010425630505460071,0.004476462366200928,0.005441138173793325,0.008016341859458247,0.014005919299767692,0.009676415031434354,0.010026910447057648,0.0525637483035597,0.006280943039414186,0.005948736901802729
1159,1159,0.00035396578130641673,0.004461236674261638,0.0042992889274240725,0.025886054910659283,0.02398335701377896,0.0005991496464489472,0.008175662549439041,0.0230815308483199,0.05597896705718089,0.009308749820980755,0.007456598920430955,0.01042592403210098,0.00447625459373004,0.005441225976419504,0.008015898337123567,0.014007732890071529,0.009676234138043608,0.01002776340018247,0.05255369017512975,0.006281189348183057,0.005948930059356597
1269,1269,0.0003539661196324238,0.0044613146490529425,0.004299380307139054,0.025886760685759947,0.02398403918641177,0.0005991577562450079,0.008175597418251091,0.02308226368610693,0.05599305571711472,0.009309083945743616,0.007456866337394823,0.010426239181149195,0.004476343089283365,0.005441368106676871,0.008016115779559132,0.014008031759784706,0.00967661594631438,0.010028286033642564,0.05256652705954835,0.0062812838170375135,0.005948998747747073
1273,1273,0.00035396593655386216,0.004462647129590882,0.004299709691912043,0.025891261963813483,0.023989902990640653,0.0005992609722032363,0.008174778985666119,0.023088781922362817,0.056029906210647074,0.009309680746292,0.007457374306545459,0.010427956981751762,0.0044763799878957435,0.005442093077291361,0.008016133693551619,0.01401249357620885,0.009677952804488271,0.01003175955867578,0.05260056925631821,0.006281869348809721,0.005949607217509703
1283,1283,0.0003539658787329353,0.00446283532891757,0.00429977976184806,0.02589195625570773,0.02399067157623681,0.0005992783825098993,0.008174700933795518,0.023089336752268024,0.05602953412575048,0.009309500409863622,0.007457253084696031,0.01042813045628047,0.0044763549885155395,0.005442139634500538,0.00801611346226933,0.01401311704490637,0.009677919582759709,0.01003189723117142,0.052599941681720656,0.006282025198593124,0.005949683979803634
1321,1321,0.00035396599919810986,0.004461547052136425,0.004299461841520459,0.025887579725683958,0.023984935889269504,0.0005991796586854487,0.008175519816078683,0.02308283161707557,0.05599015511801192,0.009308757056398956,0.007456636061736486,0.010426407109070756,0.0044762867452957855,0.005441395425947227,0.008016057254616514,0.014008783990649556,0.009676484028074802,0.010028349104849907,0.05256346437929255,0.0062814860660130815,0.005949081479898821
1349,1349,0.00035396594056123684,0.004461904049456141,0.004299540251139095,0.025888680263564237,0.023986486897553127,0.0005992032950949585,0.008175209297304855,0.023084778141952908,0.05600620281803114,0.009309203180454565,0.0074569846223754375,0.010426962615804041,0.004476348829421711,0.0054416463635710175,0.008016107888554424,0.014010032448485508,0.009677080845973391,0.010029520059261604,0.052578401587343684,0.006281560762211865,0.005949263384321612
1401,1401,0.00041533898906435983,0.002218144505572532,0.005850457950167855,0.024277508668966212,0.01838780570731029,0.0006179414103759733,0.0031293468873872013,0.007093331560100461,0.047825842868883216,0.04512330392072249,0.03758005279088331,0.02366284904216728,0.01650766082101368,0.008777830031193843,0.035855513669170294,0.005639144185679378,0.04884622221922156,0.011412975100496516,0.0532044333859346,0.011242492853462295,0.002249422574405953
1425,1425,0.00035396610567944457,0.0044608226758594115,0.004299228969135072,0.025884837097019442,0.023981739960801392,0.0005991152139416449,0.0081757813998293,0.02307990740776216,0.055981593174293284,0.009309085605464904,0.0074568442685288,0.010425641364561969,0.0044763829645985895,0.0054411448202888206,0.00801611049312215,0.014006460510474572,0.009676284409927459,0.010027096873190764,0.05255602233133388,0.006280966971611472,0.0059487954050109655
1426,1426,0.0003539659707462447,0.004460804445902673,0.004299213300103558,0.025884746872254682,0.02398156011857646,0.0005991165817793091,0.008175898422019287,0.02307948595346329,0.05597178253252609,0.009308674824656166,0.007456528763212236,0.010425452703877298,0.004476284984724406,0.005441029920384097,0.00801598635321597,0.014006319395253269,0.009675918859223002,0.010026710252017202,0.052546901916075424,0.006281019773882666,0.005948748602566405
1604,1604,0.00035531354563909267,0.007734422585141476,0.0045303194153303705,0.033582679518469175,0.0359062815997274,0.0007904889819473304,0.0071907882193477735,0.04161246643235776,1.3019927769056236,0.012247535848561869,0.00934192538941137,0.013975659404206751,0.004369374703463898,0.007366114097889733,0.007537223093635774,0.025477537414824187,0.013895513608494952,0.022700752521817327,1.294351976655746,0.0065218151775350095,0.007274426157331325
1630,1630,0.0003539659761269446,0.004462270879063532,0.004299616826260014,0.025889981051772627,0.02398822979579567,0.0005992320860922848,0.008175008420478915,0.023086889389213487,0.05601850489880656,0.00930947775291839,0.007457205033940965,0.010427458635534412,0.004476365729559742,0.005441880438687409,0.008016119678646077,0.014011236292555506,0.009677544529470198,0.01003072874952796,0.05259000904315806,0.006281710338120847,0.005949433990292889
1694,1694,0.0003539659851201669,0.004460908203783143,0.004299245571691891,0.02588513306775936,0.02398203901846863,0.0005991249200252121,0.00817583350856405,0.023080009540858853,0.05597528545331069,0.009308733952620834,0.0074565773640958375,0.010425599101432051,0.004476292423815207,0.005441091809371529,0.008016002347515813,0.014006668796270218,0.0096760371296063,0.010026994958364456,0.05255012182231382,0.006281073389421638,0.005948796810853313
1700,1700,0.00035396566329505086,0.004462738589377461,0.0042997647506525655,0.025891303862519675,0.023989899286181,0.0005992633925848762,0.008174602206754785,0.02308842939916881,0.05603137164083127,0.009309603790152663,0.007457328534142672,0.010428076938318813,0.004476395227962812,0.005442078330584294,0.008016152055778627,0.01401288604579369,0.009677937888407734,0.010031436683914695,0.052601279080533365,0.006281878237489482,0.005949647215443059
1732,1732,0.00035396591223512503,0.0044615112513295176,0.004299397870094272,0.02588721023422316,0.02398471717147201,0.0005991724447822219,0.008175485196262159,0.023082963849220924,0.055991363707926366,0.00930896908849662,0.00745678274967729,0.01042637031243196,0.004476301116902975,0.005441414294169812,0.00801600592547769,0.014008674320886157,0.009676616052911957,0.010028558279724622,0.05256498329424083,0.0062813545492765395,0.0059490698118813395
1820,1820,0.0003539658950498666,0.004462665165199532,0.0042997348488316755,0.02589136590476196,0.02398991404332479,0.0005992650835982048,0.00817480335168537,0.02308850375484601,0.05602468299389683,0.009309424519723296,0.007457187756925949,0.010427906639166384,0.0044763487252065855,0.005442045721776457,0.008016106336487352,0.014012547627183305,0.009677748451462628,0.010031454403179155,0.052595472332946834,0.00628194657140746,0.0059496053089506395
1880,1880,0.0003539659566790977,0.004462169344079259,0.0042996051412439885,0.02588965686807215,0.02398772636143191,0.0005992258878873474,0.008175092866438942,0.02308613748878201,0.056011647369303766,0.009309252189329029,0.007457032691142102,0.010427275290810056,0.004476339905408783,0.0054417850088786,0.00801609571806368,0.014010891468149498,0.009677288783279636,0.010030221939841351,0.05258349608854029,0.0062817094344722905,0.005949379572389885
1929,1929,0.0003539662025425621,0.00446134605169551,0.004299404809891462,0.025886896045446847,0.023984215474341732,0.0005991599391870117,0.008175487421823665,0.023082471522569627,0.055996819069146435,0.009309256811109131,0.007457002387640347,0.01042635652505254,0.00447640781263036,0.005441438137157943,0.008016185230319555,0.0140082208078543,0.009676779282311523,0.010028418492019794,0.05256991591914865,0.0062812910957342795,0.005949040855521703
1940,1940,0.00035396602840847115,0.00446119328542365,0.004299359092288101,0.02588656172858381,0.02398351436128647,0.0005991607405239913,0.0081759808971556,0.023081144466443014,0.05596855313780335,0.009308178146978563,0.007456190429499494,0.010425788238516169,0.004476174627960759,0.005441129596980912,0.008015921942202301,0.014007453431086723,0.009675767527426429,0.010027290766119898,0.05254379157890793,0.006281460343117669,0.0059488964036322105
1973,1973,0.00041533725719471404,0.0022181779984487733,0.0058502375539642715,0.024276753514960257,0.018386901892384868,0.0006179231962327655,0.0031293230146744078,0.007093189543604868,0.047824640926966734,0.04512134070628337,0.037578495335421264,0.02366203180235346,0.0165064707055232,0.008777539818418166,0.03585287004606905,0.0056392042541819854,0.04884421175436179,0.011412225317365856,0.05320313242106033,0.011241846458323969,0.002249417858659544
1980,1980,0.0003539657146637662,0.0044626379921961,0.004299730435265345,0.025891003808557942,0.02398952675825753,0.000599256592496945,0.008174689152564285,0.02308808046675173,0.05602796788014905,0.009309561448884014,0.007457288640152544,0.010427933268614832,0.004476385054713758,0.0054420305584174135,0.008016134411044156,0.014012530811153084,0.009677836546294971,0.010031267387642404,0.05259827821629958,0.006281840122405428,0.005949599929811301
2062,2062,0.0003539657851311047,0.004463208101138036,0.004299862375981637,0.02589317804958681,0.02399227904187757,0.0005993071286263702,0.00817449922971423,0.023091120927289797,0.056038557400963085,0.009309608772429423,0.007457348987713378,0.010428577226241964,0.004476342160857858,0.005442321582562589,0.008016088164937712,0.01401433731983665,0.009678243597072466,0.010032837409458331,0.0526083101613469,0.0062821869832040715,0.005949843489831581
2090,2090,0.0003539659921056496,0.004460885780752139,0.004299240407452201,0.025885064919738836,0.023981949317141482,0.0005991232599783697,0.008175846667777577,0.02307991241034846,0.055974842474685656,0.009308729817086456,0.007456574975015267,0.01042557461592038,0.004476293610160249,0.005441081313672553,0.008016004511394522,0.014006595788221138,0.009676020284057913,0.01002694487250378,0.05254971402781163,0.006281063785689807,0.005948788170028633
2255,2255,0.0003539660178390242,0.0044621249558643794,0.004299577865041901,0.025889488145646424,0.023987615195978737,0.0005992200937148764,0.008175084058546141,0.023086287732279172,0.05601633527493313,0.009309496676427626,0.007457211531506951,0.010427298357811532,0.004476374626772371,0.005441821462907418,0.008016131808079708,0.014010754757823252,0.009677468713915328,0.010030454600297231,0.05258807475732745,0.006281628114164727,0.005949372523749305
2304,2304,0.0003539659548489992,0.004461796150443736,0.004299515487175478,0.02588855757033934,0.02398613008165621,0.0005992050510569412,0.008175539547061189,0.023084077771009404,0.05598858250409231,0.009308568559839627,0.007456509434699167,0.010426615879122204,0.004476221680524636,0.005441479502612289,0.008015968226400641,0.014009514543284632,0.00967647674012163,0.010028899950121007,0.05256221438914605,0.006281691037318018,0.0059491783947280994
2367,2367,0.0003539658815269189,0.004462898765488615,0.00429979552247065,0.025892171964599114,0.023990956682206358,0.0005992832012383862,0.00817465677272193,0.02308966945046492,0.05603185295280905,0.009309551398317358,0.007457293238591447,0.010428220625615004,0.004476360432499224,0.0054421791788813465,0.008016120891969626,0.014013332002399641,0.009678003423199204,0.010032085939072758,0.05260209559436229,0.006282050552087111,0.0059497136569276075
2373,2373,0.00035396581152557686,0.004461112660238965,0.0042992807646896935,0.0258857356549689,0.023982814770137185,0.0005991410659305003,0.008175799120621264,0.02308074233681249,0.05597584167946747,0.00930857155714706,0.007456466054047177,0.010425753523195993,0.004476226475432415,0.005441124556487832,0.008015924339972738,0.014007274092660829,0.009676028758329241,0.010027294851912132,0.0525505677184342,0.00628117880742294,0.005948859740068506
2386,2386,0.0003539662587768204,0.004460901957328439,0.00429928767720974,0.025885390429771674,0.02398227520688316,0.0005991253036640009,0.008175767313809552,0.02308037390745524,0.05598468870397005,0.009309071853830031,0.007456838653422657,0.010425779279433837,0.0044763864984485756,0.005441196180268722,0.008016164485265417,0.014006720729731057,0.00967634410486345,0.010027325727423651,0.05255880474089849,0.006281086990294546,0.005948833473432918
3033,3033,0.00035396595230370625,0.004462266788828462,0.004299629900754198,0.02588999653789911,0.02398816787721442,0.0005992335115566983,0.008175032961989964,0.023086634478178627,0.05601471842818597,0.009309307224738932,0.007457079571250325,0.010427407536876042,0.00447634546199535,0.0054418416126258175,0.008016102772127939,0.014011219108941635,0.009677397390912043,0.010030491645768785,0.05258633522254861,0.006281752858697797,0.0059494256623219026
3062,3062,0.00035531353422697787,0.007727111267519528,0.0045288163121997545,0.03356295215170997,0.03588110008562175,0.0007899889050918008,0.007188370952019327,0.04158147496215967,1.3115867677032005,0.012243956377379723,0.009339933098198631,0.013967992405364123,0.0043693747167379395,0.007362314406365503,0.007537111235157746,0.025449142839212367,0.013888506585332607,0.02268185909663193,1.3039491759828978,0.006519529478216396,0.007271094051265652
3169,3169,0.0003539668311565174,0.004459355165268235,0.004298939448956587,0.025880440416167255,0.02397582288583641,0.0005990049215697855,0.008176574493344742,0.02307353881183976,0.05595626494216164,0.009308974290382677,0.007456698282171683,0.010424052821261943,0.004476486980040122,0.005440529829812961,0.008016346109298016,0.01400166338588738,0.009675314145548246,0.010023942997092656,0.052532759858936434,0.006280376760309947,0.0059481857575551245
3196,3196,0.0003553134747779163,0.007733484408175445,0.004530123183457378,0.033580126719191486,0.035903006148026606,0.0007904253105922367,0.007190463422324628,0.041608297175543235,1.3035151329555146,0.01224695918546397,0.009341592827794842,0.013974637447592595,0.0043693458640422156,0.007365582269037945,0.007537180141508859,0.02547383721789589,0.013894520891991604,0.022698151023438112,1.2958747330092746,0.0065215261629257395,0.007273984391899605
3324,3324,0.0003539661747248286,0.004460030764585135,0.004299019632026493,0.025882159928449004,0.02397825523201722,0.0005990551816251135,0.00817630790978872,0.02307601905395145,0.0559560373353488,0.009308590081175969,0.007456428328126822,0.010424549206908756,0.0044763156240682465,0.005440676602438802,0.008016033887782525,0.014003772214157766,0.009675365567170646,0.010024987717734251,0.052532520868117966,0.0062806386324539935,0.005948414861554051
